-- R --,-- G --,-- B --,-- Alpha  --,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,Status
140.94150645256946,190.51644927918892,187.32203541296852,0.0,0.001258126474232241,3.588988461434256e-07,5.006905588980603e-13,2.287856573475101e-13,3.886056183050854e-26,-8.232278713935422e-17,-6.697593706488994e-26,1
45.84522769831953,109.6501029730158,66.45689147415926,0.0,0.0025156178045083067,1.5265594780918737e-06,1.2729069823533256e-09,1.2411366436226642e-09,1.541723302313715e-18,1.4491350476402132e-12,2.3816878877238797e-19,1
187.6118790645907,219.09794825758286,206.6462724580695,0.0,0.0010045281130400872,2.433656577897443e-07,3.933738813272526e-12,7.889054441482112e-12,4.356754441114767e-23,3.886861022804572e-15,-5.771077264196654e-24,1
